"113","New Zealand",159657320,3619414792,929469811,7405027608,228357860,53777459,301815968,1046143807,6176606,6894897,9236187,107582532,5288805,2708900,125237471,200913786,101075494,72769862,621632419,190562672,435970931,933169688,187783294,25554535,34505795,31223972,1465471880,13682799,56441032,190772366,19373693,54875935,55920673,67118534,652358154,7669951,19383128,124283034,341047052,34371028,314818054,12993956,17754899,2097334736,1662387,122049,487476383,408131384,43946609,690462,523805035,7730510,1262122,5821370,10531514,32130335,75050468,5082730,10771641,18671196,84275859,84940856,30549395,41419079,10594255,905315,1207791,22343475,6275866,15701110,622043627,421132815,203463730,91831354,165692,862378170,20131594,1276143,6489125,1610329,35818786,39786365,1224716578,732010741,18404636,171234892,137772067,216344069,459346818,6278202,1076310,3218791,131185524,34141627,8610501,19578204,1143108432
"114","Nicaragua",21732409,315704980,136610319,135460938,3214396,2209934,74161674,25251696,343593401,4652594,10085126,71136671,2683,25357,31211896,705570,157758020,3423487,18619602,828491,28674631,28704012,9670369,18729701,1855185,19297,23165345,2163892,1131794,3573015,3239289,250754,794549,6765440,14122,27166,50246,3360403,8898656,209816,13224373,80643,488,9197606,5,52895,2590012,2135774,30272051,1,1,90897,497,58627,361,351162,1452,3967,28332,27908,375975,526108,686650,2513940,12585,6701,90,192163,6331351,379777,226797018,17144511,6108255,9090029,1,3692119,0,114445,0,157,107019,139815,6455881,4057984,30476,3599346,24977,38572,917109,11585,84402,17804,1417837,198168,119957,21542,610646
"115","Niger",46763144,23993,265483,358862,1007,0,12207149,666455,617601,6189706,14451,2906575,18938,238,2933909,14772,5838934,0,1516970,134734,928095,321877,1289,6413434,74951,240317477,7487123,24856,66168,62802,0,322,17843,385866,0,43517,658,272869,239921,79742,339684,18409,0,7642,0,21268,0,97071,163416,0,0,12800229,0,60,0,2038,8610,897,0,0,63523,518962,11053064,549388,0,0,0,302,14688,12675,74610612,114554,65554,353,85,7290,0,27500,0,0,43633,151,17216427,2206923,15335,18205019,285160,25607,2603857,0,0,0,236816,9132,26271,40909,0
"116","Nigeria",1860,0,324036707,36057594,51914,42489173,822828,234187968,48817033,475828,4940532,648263742,232731019,0,1591401,0,20429088,1283010576,36350088,14230262,1062747,49826842,22219188,170322512,7654071,8743158,75945296569,228621211,92856994,4806332,935993,3525867,25350570,14945391,1381721,255269,0,21011783,422383742,558945033,3060840991,6388961,849837,276365908,31643,313517,1423262,2792262,7049916,53897,0,554579219,1506,0,98026876,452758,215807,0,0,132444,25501,0,11408279,340864683,0,0,462863,2372283,616281,34660320,60240,33931630,103401094,25086045,0,330295114,43328286,6731647,17883243,3106481,5277443,143322,448809176,22767486,6085813,7080323,13571287,541234185,7617032,0,1482,0,31165308,85008,11616567,72695,0
"117","Norway",5495173,21816531,8540713991,102429425,39814796,2810415,1186411,10964651,4216814,542717,780969,3294498,191684,32596,204159321,130682827,10609560,37826392,36243721,13048489,82772942,75837513,165247779,372303,419059294,209135644,83226255683,612256083,757756168,707800924,6926709,117338127,39553191,93421425,16381339,5586191,384860,1995969952,459630785,91123260,50480659,11428769,50365105,422419562,95690,264192,317015753,875697574,62560883,40705,27922902,10393768,565767,8684678,2939857,47880172,749554,2309529,16972081,2801796,61464854,33112220,35332083,18228143,7317254,120028,868220,56298745,25139537,74741300,593645334,1241260949,1111162366,405060316,1970640666,4569602523,1562681,336670623,305070,141040270,55514499,80182514,6422639884,3389208510,46748456,721108901,375644284,1311188067,1593515422,11288751,1132827,431062011,652334247,80647934,5018069,34181959,4600542768
"118","Oman",58799650,37417846,123637028,209462689,1186741,113743,48635069,21695167,4364918,32596405,18165746,379829,37711,862155,147479061,4301888,7358881,9429994,78167451,31633755,38196231,19111782,2092910,85975912,124141838,120870472,25439774882,33424935,930499457,21195145,776811648,9403614,22452500,41911077,1247647,119072,265330,43760049,665169210,12843201,348971,1400409,8062,1960103,600756,236679,2059792,33438245,2950527,475315,1430,4539953,183870,1626066,13982616,1181810,122869,83145,134612,0,89213006,4539940,2611749,15869593,67789,21319,116172,90966594,35881021,39071400,99598027,74339783,199288993,52397174,261145,605277959,683510,388004,4440,11029404,1271140,1533418,357963898,390793450,1070016,3615043345,23799076,146724359,30511063,5286941,42169,57821,44062426,2134801,2317574,403530,1364607204
"119","Other Asia, nes",4117152,11917698,1341949318,18690284,178642709,151709301,83358506,55873196,38710104,2778195,17087058,47532413,17818123,1877422,88153736,117466295,32774650,3292887,170430789,99975925,268571814,241350141,99649089,33537139,351778853,95395171,14360364020,1270455365,11214963590,225316967,87328048,1549713538,358792756,409493746,529142896,1875399,347317984,3178146310,19581788310,2593041000,741491189,149225567,8315238,183904449,1482899,8569928,45254398,1523744923,156883625,1240982,59127291,598918418,4256321,3485156876,1578819589,480531559,8947695,590383836,1360302113,2060057110,543569082,238296990,251185235,302753708,113118196,24150407,3354694,246328484,71517854,1591808085,3088604046,10034605522,6288067462,3847568343,90058441,1386445463,91755184,132145148,230269196,242254233,2168280837,1288888556,27835769600,102995748721,19299062,7849822945,328927883,1103405542,23278769240,106956759,196666361,39832403,1627114776,1889241788,629232698,12560936,1188700495
"120","Pakistan",26409892,123393109,231040139,46253157,30594894,768834,119523797,254176531,46988246,2279567100,46597029,32136675,30792786,7274022,85926323,30146332,87956388,36609,24273327,30973728,14207179,187454638,36760600,17627006,514406823,164950314,1202621119,29963417,41909513,135870115,363750,28401888,10225842,14853202,9312264,20359838,1289343,15839057,408131973,10201529,415651831,618842498,380583,29979868,0,115908,1063736,23773958,4666783,857536,11635882,4013418507,4513573,63547729,511242847,29546128,129330586,24581327,9795331,82946124,1982423362,1461642781,3284531161,92693933,1663051,272937,14179,21010216,9750789,15639250,590242170,31289683,147985228,89342498,683952,35120637,13678692,477252,43639,434590,93421991,1074502,248685983,144177678,663388,83629410,11340169,74399218,260743493,123812,3578355,6290086,97514920,212180499,19729908,117179,1023026
"121","Panama",92504,18435199,186236334,17786058,1548281,1293207,4516514,149357164,15325342,70999,28140,820980,354226,179891,5544081,5905697,24790907,6650113,16109293,7103003,9156517,241350872,15539896,70990370,13196848,2523,3740662,4054779,1754194815,1137160370,2784085,45694597,451153638,28914509,7262436,223674,18327776,87508990,116158675,116757504,8801657,184186293,285326,15614920,954103,1131115,1342326,44109209,22055804,228934,124322,7546119,2136086,154712033,7717966,5696404,15081965,2854763,2305491,1291064,566355793,1108582180,153961888,936305279,11221662,18472893,10396055,13509985,27971269,22640657,227034424,40617075,33064496,24023101,574041,47207154,1341733,804330,51032,4081,65879574,56627017,553886868,1264786216,166017,157612756,142298,1405406,127759876,126991171,25752616,232219,89385775,162195132,44121837,1006278,15034
"122","Paraguay",132396,918394037,18944,1983117,23016391,41758,4137525,4053779,1669339,547871258,25384887,1668018757,0,134831,283230871,1016876,37808504,248,332315,2052272,15131715,1115359,340088292,49100419,4682218,14074,1986893157,1046269,3548602,36194731,301378,310863,13355778,3382829,23020,0,1925,9985456,70209144,20751027,92383989,7576934,0,101021019,0,633587,563680,7486695,601966,1207973,11005,39089826,0,6212555,30372,13441587,0,219183,296097,92343,7032771,26475632,14131324,17495967,10301,6122,0,56631,1722051,5207959,1361088,23508845,1408665,8203965,575149,5950545,472928,53071,0,0,111134,314051,20003881,17678756,2000,982550,2270711,1575,928154,83,18276,0,11477044,2687518,82517,387,0
"123","Peru",7781591,4992117,496166479,99409315,6204162,9751751,468316766,537748930,993823450,31105964,13344584,61191206,15213586,28380465,284744430,144294549,76033733,90042953,93012761,447010678,38355294,55512611,1712696660,8679743,98498804,10263961076,3345405180,228991432,30146288,32721498,34735994,255136464,86240968,42401563,4209082,25428703,1148784,34981496,350574454,63046367,15307813,10215873,7894610,165223978,79287,151770,1948383,121280018,64314991,101587,107118934,74831857,165438,8858314,88770862,28263965,1257611,6914058,494950,56991782,1071743161,101269301,28125381,16944380,7245557,50865,19724,27795468,79262609,33010702,7986749982,124014750,101862346,3113032402,887,25486161,26571080,405364799,842175235,2596206,8981941,21022822,197598330,99203965,1484742,20351410,5193537,178734,11727277,245512,942108,4779862,23749013,8856420,27322226,688603,162942
"124","Philippines",5015484,25205242,338136069,134876598,2927921,2908028,19837647,567166384,1687448,928782,9677705,45098291,116682244,2379304,1274029608,309784234,105035030,6963882,120771757,331194927,95853879,52844813,85126127,266766861,33089509,781112135,1057400681,403608994,374486275,40544324,120825932,14292008,123453886,150983407,9598823,6931176,3539421,77979684,402634513,361790110,3406944,102178544,4074764,1068488159,129833,46963123,87185208,155453538,9336803,318830,8130,2977611,17927012,2439781,27823863,32164724,3638415,36673863,3732236,4918777,598235781,466115725,67270266,7823737,6401840,187455,27290305,50146319,28431909,71921096,418854124,208322855,259669290,1011073346,351734,44471488,7061612,2723952,20459835,24828350,6975144,80258345,6219185051,14197510473,0,1860901963,5043251,403975998,526364769,4199713,865215,22607504,183537891,150676443,46780536,1184977,14972797014
"125","Poland",265614779,2760974704,942154290,1711611490,173364705,129221126,951994564,896903301,284887000,405993193,147712353,260758022,7100417,3599084,424604812,871927337,503777536,936626743,1012530309,930541664,1202345513,578469573,519980872,1576184052,222854437,53744229,6527687736,651883846,1289400257,2195808032,622316926,624767576,2435222280,1291193648,202753447,66055604,14511476,913722949,6455861147,3752191954,217368135,210137666,197145314,3060818220,4029973,30225512,106214378,4085951658,707365076,510199,150949915,52555979,26764149,211532610,72779014,163697342,186699922,53810101,211007808,86649500,1342759549,1756479042,707827034,513743343,73006962,24195914,6508403,707193919,917372235,1285001402,973920598,3782002434,4922628360,4275114085,85784509,1870540708,126678303,263243189,33608502,30835631,1134684190,865441786,20251675351,21072071553,728179083,20716035205,432416572,3209406015,1433581573,36442193,14287029,21079727,8338161362,228131687,140916489,26658546,62270526
"126","Portugal",96330515,138977846,721603441,396750194,70895338,76594568,221188042,358153618,64957458,45439154,29410625,76889135,13541853,3424742,391464682,271172841,202078241,14937602,263435533,378725832,155342277,1215822564,92353544,494063861,354888509,539802726,3170806261,85802235,713095307,623218231,161513226,242747352,183071455,158184935,69021323,3880088,14581364,287856064,2312352426,1010601235,97541284,60701615,14125043,711696975,1015120464,1413969,747891897,1954683436,84836505,492039,84668377,196260121,3339047,80468313,296538291,214059067,87984521,85678483,161792939,139974050,2039094941,1012633776,693806254,1860249407,31641312,7787682,3736043,473808950,725511654,634059832,368751708,1169467761,1334831331,300596748,501412,675980217,21292619,11055664,6961900,4752275,171762071,305046489,3030466841,4421367433,9199416,5727576897,204740148,77049695,448257305,90398494,3991585,62122668,1474383132,72475266,64322715,9520817,100606126
"127","Qatar",31397594,3713774,5281013,1321825,14149,582380,1853918,2357601,860361,3125739,3913123,92530,101053,0,1954190,2083182,1063809,221406,2168906,869165,2635439,4550061,4505,56132,189383967,2381890,67536260359,417291139,961958680,1994150,861469297,3050331,5124366,12957491,405031,13654,472912,23620680,1494152081,4757789,2185474,1241037,210989,10443249,38186,14888,2030978,11319635,2245161,0,12692,76783,23930,46878,6448,315552,1719678,101798,129003,432443,1095346,7646132,1252795,1697838,94764,238836,474,7012101,3466329,23244469,9392510,746362533,323939651,18457786,2129491,397296424,53188,617678,229742,20186,6944803,2172109,617589333,152722107,7669152,770667167,134390978,34954678,30967172,4907866,239800,6736554,27719015,1272344,1554971,1548662,1
"128","Rep. of Korea",1799043,30517205,1395720557,24015737,56280915,105091432,131137075,144517443,31853340,6950433,66642692,204600190,57588317,90267,62660920,185092825,389915686,40451387,516802932,183813991,683610922,474677952,118954218,597499924,350146575,188300359,32579698495,2900552458,16828753247,903038787,424139347,1512465645,824907160,523234297,287476678,16814266,323399289,2838401687,23953247018,6574672057,804025457,104112549,13820112,52439851,215017,1105397,107144557,2763041088,357882289,90746933,77997921,710517051,12115888,3009208858,1568483578,662056999,35171545,528543063,1278088233,3697840230,796633558,674955402,596795246,435861766,100798726,4370187,41778057,462468664,131396704,767900298,4533370703,21751233245,7685524632,4393776314,310023026,2357692223,255626252,885691932,40322262,259072875,1404580660,785723917,52030741950,110789265977,679551713,53445486945,1245095544,46735317078,37829196137,77526801,154186647,244906721,965492541,435406802,523291284,135467487,0
"129","Rep. of Moldova",11237532,10227731,137131,5283853,82622,1585878,8767464,167624748,494779,70984429,630133,90372237,28462,227668,47584239,624719,29065342,2675190,7293294,52274295,4494542,178186839,15171815,27156085,9427020,0,7721560,152867,1277061,60515911,55150,1103502,6203506,3437546,209575,0,33465,1149318,17896462,8291732,5292709,18668758,728906,5260237,450655,2987,1574144,8797577,1429286,15171,1213095,1269628,39351,812748,1933534,195221,24139794,380550,115554,3919561,102551259,126495674,4612138,30374742,260421,308,6073,680858,1913557,32731619,291160,16106566,15306365,15255752,0,5434374,0,68667,0,149462,1526707,4414108,59519339,112063807,530851,13691475,6958610,0,12432578,434646,0,0,40928647,8148749,2656161,16832,88
"130","Romania",248625912,167079885,10779998,100289955,25457426,3301106,82591205,78081745,13820335,1171957115,23603931,758034661,252538,1464894,214889590,68029219,134194684,35519813,66959873,40977359,92561616,110777348,93319036,508550042,44409547,57252903,2619077698,181032214,269777940,761150415,542686446,40687476,129048305,170480990,6716373,3859869,1760103,66729893,926967522,1532213645,120654019,183665859,2814987,1559843124,68972,324349,14324392,236237557,49524577,46967442,106998535,33393319,2819888,132294282,263660080,64549624,27231859,49278625,89583155,20813463,907108127,2039712557,262053185,1475814857,24964342,2053721,11292918,42985577,119487155,118919348,0,2853951820,1444666973,349777665,7509265,788939939,41378372,7740367,6906643,22699333,78053726,220209229,4147510216,9135717646,145754615,6151006527,139893324,1125373107,540977982,14864879,12819741,0,1649300618,131976109,40940938,0,941006551
"131","Russian Federation",4739410,26965353,2156505640,106842133,21878388,1168913,63184321,21751724,74486713,2396096535,84546508,83802779,959080,6173132,680141093,77704413,97568254,256382391,187551803,45796650,240246096,287094052,308667785,332211610,871730998,2159071395,262683509796,6478694419,3128307220,313700025,7371152340,131494143,260754556,275267575,17600914,49961550,4713489,305199557,1236002223,2763547578,176897018,26018008,55736377,6093698881,61985,123572,1147305081,1457976766,281730454,7514,15880081,45182702,16226840,29055378,19888966,58251919,2030236,1313445,28384898,1253320,18249441,63983994,37560459,25555492,2840810,96170,285633,211740712,145238999,232798287,7283997219,18756824277,1392685895,4922668233,5446954257,6668975060,185199892,162689716,4634920,792574880,132902992,68877755,5283176160,2518088822,397515338,2201013306,0,2285905061,1081009376,4212098,218684,2308346044,293152853,69724612,223451176,3204047,28770972333
"132","Rwanda",4025741,13120,2350970,18148,311797,704,1950765,23345,92828650,327440,646256,161237,1339864,0,34984,334,56879,0,33723,233688,20697,3496280,2266756,27044,1337159,97894474,1715483,56460,7748,226253,244895,106235,1313850,173446,1557,3021,61177,75163,968490,41490,3766344,31982,103641,127285,1416,189622,4351,1593211,124795,0,0,66488,10393,0,140095,7860,294,0,0,0,36863,21386,2038304,1653316,8694,54640,896,173515,109121,18486,171685,2247852,525208,132,0,303955,0,0,20,0,234168,21528,4030359,1828956,134557,4209829,818030,29280,1427945,23793,164372,889,299870,28092,206917,442577,1
"133","Saint Kitts and Nevis",331826,481,461808,4485,9201,0,16262,5246,2662,0,0,1736,0,0,2705,39524,40191,0,1174,120512,17914,2452459,3731,37,33333,0,35921,3145,741,166,5932,11062,220576,3552,28,1100,204,373,973018,2907,0,28,0,11709,0,0,0,9779,3083877,0,0,0,0,0,0,837,421,1073,0,0,24276,102679,2299,4658,0,0,12,800,43143,40865,0,8930,261391,0,0,2458,0,0,0,0,31773,1086411,258570,20454666,741,961624,0,70370,13094,0,584,0,635104,95409,571,1020,0
"134","Saint Lucia",18198,1554,5709,174006,17788,14504,285586,14885533,47293,416033,5679,3680,983,0,96772,112278,2983,254512,338022,53698,1603216,27471190,39400,3948493,1277495,0,29518523,4959,17666,524315,37,708808,9627056,169552,513128,412,7042,476188,673072,176662,0,3828144,0,510069,725,10439,102870,6135989,329806,0,0,841,0,19744,324,29344,7036,132,6163,0,825465,1405465,809954,297207,86814,8601,8227,30583,403073,323179,48344913,722012,1461545,147912,59,332726,9865,4954,1336,0,289092,132411,10528468,19342847,110438,2909843,345144,674731,2957868,14468994,165529,13814,994272,315853,967101,82455,1071325
"135","Saint Vincent and the Grenadines",56,370,464920,12346,5,3968,3966228,6492355,432475,3876893,8872779,60,0,74,1147,4207,141314,2,39778,3035,16172,2657119,2044104,10096,447273,0,224954,89,90,2037,2289,56310,10496,15058,1032,0,43,7389,616455,45463,19,45400,0,20797,0,1157,7160,1807853,57834,0,0,0,0,0,37,1836,4345,0,0,122,19156,581087,21622,18081,7815,0,0,13468,5743,47019,1480,2243624,590190,2918,0,857676,0,0,0,5031,24010,10302,2342946,819040,30749,827798,18239,232110,108499,575,2630,319,204477,58733,4639,787,0
"136","Samoa",0,79,6393375,10810,0,118,531456,482178,843,0,4041,1600,90,423,2336824,51146,2472,23636,40934,1014362,1981,1548250,20,74859,0,0,10737805,0,0,13812,0,1043,10429,6907,0,561,295,470,16467,195,0,371,0,20639,0,18529,0,16457,9211,0,0,690,1968,0,0,0,206,0,0,0,2359,1650,249818,100696,0,20,6338,13,126,20,9994,224156,228404,3309,0,23035,0,0,0,0,1335,51,152119,45612100,0,150893,1571,18607,23292,41903,118,79,4325,10067,537,0,7403
"137","Sao Tome and Principe",0,0,6767,3648,0,25356,832,92010,25467,540,0,3149,0,2005,243000,0,0,5622939,40053,1620,0,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,132,0,524,0,0,0,8,0,0,3166,0,0,0,0,151,0,356,0,0,0,0,0,189,12896,81,0,0,0,0,18678,4109,0,994,6937,108,0,0,0,0,0,0,964,0,17536,97383,11047,64053,0,18773,0,0,0,0,38768,0,13,1654,0
"138","Saudi Arabia",138396706,99035857,117728947,910924605,568801,8944278,161312468,140598842,27505634,11900548,9844279,1050935,2281336,480001,179397558,39934983,300746243,25378432,287277159,312583324,53693134,191210906,2849337,698668,248797644,26311766,215247457859,304313714,7434980227,232414424,1249532229,386593550,264233664,520580117,40997385,3774138,24079763,372745533,11302591995,45437923,117526814,2457603,1450402,35137111,124533,243467,25149631,964094538,16474421,154134,6080808,1581602,66667,62306211,24008297,92136915,170372746,962935,4760539,4207472,4807739,83239571,45156590,4921073,5101340,184000,443734,177282355,33696309,189549837,530976664,656878688,850061329,77316630,9875212,506839034,8794144,10737080,1095201,373067,8300277,91547581,1473515175,1033719959,2554403,1198456431,326273475,631268256,138531106,9175478,0,0,149586054,5307473,2633603,3605605,46729392
"139","Senegal",272370,634340,232250726,14297527,123038,392527,24839403,8976208,124761,23365686,6005761,9060044,1703193,80,67920152,4295005,2113325,2425825,12351044,1424389,49335406,3969653,9006320,87688664,239727815,230302,436103644,201876409,3679085,10466303,9276486,2664697,44508340,17564238,2029172,943078,37815,10709711,36616374,1681548,2722616,190873,0,3053835,5053,3329872,0,11996595,897712,0,2,21012138,17,698428,1871194,158504,29106,15538,26073,0,160592,504586,5897944,3591221,27868,0,3327288,1726687,292328,2084189,204919902,99522327,14309143,8121256,0,4178444,1002892,33266,0,0,911942,281000,29136029,26201956,136452,41166649,863037,767101,2104532,76095,122017,1752435,3431309,122015,668467,1522756,0
"140","Serbia",66578524,27642482,1052094,65837416,3040211,11441251,74288527,356495794,15219954,429022373,55487178,67517559,278201,1426410,151781842,35845253,208165648,68041640,105418044,82742873,83233507,180417871,73924629,55307424,23935956,29721077,501331377,17533014,131611884,197212968,39475786,60842978,26102147,71022899,8133704,11514488,6705692,26179583,476951337,331589189,41524313,7481604,1541040,171021058,81799,200753,8405342,215320660,58009027,57978,3321545,3058862,54565,11359896,4675046,16806333,22191697,1730641,9411760,3525444,267589349,135795680,20769318,209689058,1137978,291513,82482,29615893,68744160,20818431,7672672,1053973381,254344175,506039820,135557,313960039,10165623,1339722,11284652,3568471,14856888,30882329,530884273,733126077,56536480,200456013,27882335,64752979,59760053,2106743,1256293,27297252,197653694,15736463,13005059,1031993,140422754
"141","Seychelles",100391,0,29257795,4888,320,20,5,670353,154685,0,0,141,0,0,3381385,187093812,0,0,37,961,0,28756,6334721,2442,129943,0,150399772,2121,182,505488,114,4635,34066,19,0,0,661,924,193914,14629,0,265,0,94808,0,0,0,25657,1291385,5185,0,0,0,0,0,0,2031,0,0,0,17628,2081,7347,2183,0,70,29,3791,13785,29287,10088,4519,1178631,0,0,5372,0,0,14432,0,172431,10488,1081519,1261584,108,75666,11737727,8099718,3521418,80,37138,0,123475,112092,0,299408,10238961
"142","Singapore",8970890,46931336,301673230,358352361,16831314,43327543,29397919,112575719,162942534,24876722,41063730,63599964,26224609,10733478,529775367,73776437,221967987,657483231,1034285144,89097732,584315452,1844777180,187602159,580724016,70707129,29368712,56729912615,479863299,14885541899,5278734870,29945031,1279470250,3140054207,594940497,225554773,32906219,279455091,3601339268,11425775249,1339350943,87585994,415828554,761716,134207903,739099,1343693,198269193,1206933112,1290785102,11046706,4658099,78440248,672703,190360657,118415298,78729990,21263316,74009209,94407063,95770512,685410777,333957945,119154480,248996759,8054381,1282278,1785433,100810812,65169253,362026200,7586638685,1917984212,2741840602,1119817653,684867102,713351566,75668189,85247774,683865220,97805651,1237179225,545225307,54179662025,118655118003,25979435,4161307169,4625396151,2312430469,9984263564,1410317590,28798195,10432537,413435158,725780032,243308623,160839467,24935504862
"143","Slovakia",166293269,180785917,6910421,330556332,13851918,8496885,65899261,67214011,90006877,252580592,123869084,278256610,673149,732107,103473641,54422711,367836090,206074559,115066997,50892224,151640933,164618133,61055552,5372125,304348367,67601529,3092943956,122900196,413173595,442759130,182966538,119278371,225915796,86612137,39009884,810707,8749317,202051923,2020538851,1403563052,99906440,103452068,222450,895538031,369719,1554706,162986784,1148864775,238249090,372085,18934165,44012388,111660,137186045,49637747,72092797,10831458,21394255,42854795,56800282,578922220,490337237,118241305,929148515,13992688,8614878,1145076,154345988,80646400,499400805,273018435,4168538721,1720076024,619741798,17484082,836182770,3137835,66271590,26426363,11141571,95026870,534750232,6331374010,15566931665,457575756,13065624682,72263369,79067598,611332005,11757932,2116272,20288273,1294616637,345601760,134064242,525293,53707141
"144","Slovenia",40504252,71791582,2534973,163462713,1408401,6721370,13455485,57237343,3514594,25709295,10335674,122670524,12030679,29071,14450340,82142307,32859091,11024803,37014828,17561624,98864615,96980782,106976969,198038,58725803,17723591,1033780721,183869778,187114730,2210360363,5783903,404209353,321082031,97633465,21704829,3253740,10044362,136829690,911037167,648272620,59917166,57455127,2075896,659588543,233323,200888,20468270,694284509,149072951,42907,1951819,14177767,342561,237955147,35994391,120899465,1617038,5253515,21613736,10904249,142608007,136028229,99906719,137394344,2665306,1633434,578210,206820029,33288825,148341291,23018644,914494832,518252706,131041908,27179622,892303610,15154243,41206092,663662,16696997,220782097,247027133,2893307047,3015618124,47605241,3435076095,15831252,55697994,510117610,11719786,3859238,7065250,907629667,142630810,21632706,369002,34551690
"145","Solomon Isds",34619,269,20060691,1707,733522,0,486725,4264,1376,1013256,4490,11577906,0,0,30727167,1198537,744,13609868,46641,806,3546,152858,492667,3188,2313,229800,4786,46652,254,639,0,3291,0,5921,0,170,0,17301,5007,3773,0,257,0,123881369,0,24,0,0,2025,0,0,0,0,0,0,234,0,0,0,0,2263,535,13955,0,186,0,0,949,0,0,3280926,29776,64581,5079,0,46152,0,0,0,0,199379,4087,3850271,726528,0,64738,154341,2083984,516832,0,0,15795,10129,2712,31,0,93
"146","South Africa",54837807,278044957,473021262,233098249,18941854,70264022,174309003,2195664524,102442414,570168740,184329015,184537051,5748123,1004684,264278712,97194441,481231114,112210212,183965535,616967756,376808348,1299645256,197614888,336751799,517208393,9802367257,8882549307,1137951460,1303527969,386809124,272907253,323841454,491733031,394842440,53940411,128897665,32893658,678940799,1230490966,521511863,187543153,55963673,4044904,513758304,2663453,5236928,755366280,910164807,168127408,1064336,272924997,38963727,1755333,40123395,24999792,50882464,43600010,19596435,37550146,24403733,199255134,190848055,152889656,174976911,14305092,7473825,12159936,121624300,139098119,218952394,11754188471,8091608252,1647358894,662867237,437602702,2039562686,23327449,56600126,1147478,103679123,251651937,127250537,6034649094,2008550346,188527789,7997824869,335925874,106175779,526159024,10506387,4357780,0,839936495,57754910,63039996,36729935,159857289
"147","Spain",453361438,3810019707,2558704159,1226841178,198963415,284449788,5296571062,7177327657,346662956,495298207,261522565,451090361,237168288,7182566,3239388697,1141009522,569295884,658712008,1060695953,2605824642,1396952808,3642264011,724473139,323163636,1279365504,1120784237,12520436724,1027179094,4990050257,11100622570,1004044564,2408561326,3278660910,1208662381,146797008,24330667,169015014,2626785051,9802676507,4006333098,754099808,687370796,123576529,1249659658,246448784,11760912,973053995,4348461256,938134762,29023706,129270807,767011739,39798432,654413493,421093661,416815307,89894421,211815281,364351785,269985112,3230556197,4219195923,481673057,2593005398,60868597,27945040,17770087,1472078743,2765022911,1289076942,2213134449,8858453506,6112098026,2755930300,35574647,2822727167,39308361,941462906,16883450,39194335,715632583,1237112584,18230392569,15653691746,884732094,43033405840,3477587969,1972047038,2222165311,321142565,43724372,229344407,2465471462,890314932,439527184,86218099,6763570843
"148","Sri Lanka",323548,2066152,171580646,1598992,4003692,11748785,27842498,77744885,1549491274,10305830,105332653,11313837,2403195,11849472,13923010,2330819,1060074,18505536,10656062,38679439,54367327,3388973,78173709,56544719,14078280,8309837,144882424,11812007,458666,2193125,290017,2644706,14568204,3022792,4538295,26831,4815,56271608,47524290,737565609,388948,16663461,2,38011181,50,817242,21793453,25531094,83584144,233567,4618,16596655,100290058,6602788,26277636,19000651,5346603,25006085,3981806,20626124,1700245548,1612070295,47651173,19502002,23063625,124552,2712750,7504874,38910107,12866882,476556947,1872030,7237068,26069178,2867,3066223,9003592,0,35,470042,4916307,4527450,57279423,204314981,7192,75899522,11525472,97215236,31455786,158035,174814,4583,28883482,42824515,31735058,17359,1
"149","State of Palestine",0,542782,7899,18132701,65254,3197444,6831277,7690370,9168163,6626992,3797438,4204232,0,0,15761408,2178802,9736273,2478670,3734422,2608676,5361081,5441041,277801,18571649,11490852,10251,1548056,260494,35585,17095648,179591,4585166,3762321,5348619,184621,3001,9474,413507,42303410,3842965,2583446,902986,0,22818329,13574,7308,0,8577865,1758672,0,0,561851,0,1039232,107116,397589,1698043,833129,68352,0,879446,2645638,553190,25711973,26499,8292,66711,105255740,9879137,4524488,1784924,40996658,8592854,11703916,394054,19137716,0,0,25419,0,2075246,1467058,10426290,14817318,2000,7730008,0,0,4065837,30187,68255,0,41289935,2117153,100479,281064,0
"150","Suriname",492904,227535,31078055,89996,1020395,145388,1898673,0,60700,37846257,86941,400,1281,0,394496,70423,55242,453,154495,252117,1407007,5213559,461433,2626,179692,3084,263639411,9141,2169,127756,0,43633,17003,2762907,683,0,369,544251,2541359,895316,37444,80038,0,8628319,0,0,0,943327,55843,0,0,20907,0,540,0,0,0,0,1171,0,10130,313135,572191,90803,4750,102,1000,55492,24354,31026,404562,1947996,1824224,1250187,0,1826023,48750,6858,0,0,75290,3617,11565644,5958316,699321,1976354,95614,1235119,4571686,30476,1384,0,1050209,37560,76185,92680,1628190795
"151","Sweden",19230246,127358643,2470230852,387440126,32062566,10389062,92500960,141013129,169339129,230000776,58211570,73812005,5312421,647072,406423736,297327028,170110772,299150493,606722249,145418898,594505406,928726536,156328792,77331859,192384859,3055943790,11060857537,423919735,1649357126,8546018103,150001153,1007059555,477596372,513600802,177825808,46244286,57870148,1510196691,5291037793,1034159194,87325914,177182076,36111324,4371222729,1100120,7160105,2704827385,10845457290,375473399,198339,12663488,23104884,4081885,29708387,30602930,170061083,63796794,24349757,211983390,46733244,596919156,741355267,228222406,211984921,78300867,3522221,15033951,273824074,201039674,535938636,1166831093,7381855052,3139477464,1859113552,203093491,1747270024,125662253,32066741,8529409,70369398,1530316191,492164748,22919930563,21340523469,369937168,14421447410,469292721,452422499,4989115009,49838883,41988698,119307335,2823280819,578608089,161167844,36336804,7077722285
